ID,FID,Sp,Site,Date,Time,Latitude,Longitude,TL,FL,SL,Weight,Gender,GonadW,GIndex,StomachW,StomachLW,ContentW,GFI,EstGFI,SumContentW,Group,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Family,Genus,Species,Stage,Detail,Abundance,MaxLength,MinLength,DS,PreyW,Biomass,Comments
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,rosea,Adult,Microsetella rosea,1,0.6,,1,0.1,0.145772595,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,112,0.9,0.8,1,5.4,7.871720117,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,37,0.9,0.4,2,1,1.457725948,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,3,2,,2,0.8,1.166180758,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,Adult,Centropages abdominalis,6,1.8,1.5,1,0.5,0.728862974,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,8,1.9,0.6,3,1.1,1.603498542,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Epialtidae,Pugettia,producta,Megalopa,Pugettia producta,1,1.6,,1,0.9,1.311953353,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Paguridae,,,Zoea IV,Paguridae,1,4.5,,1,0.6,0.874635569,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea IV,Lophopanopeus bellus,2,1.8,1.5,1,0.5,0.728862974,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea,Lophopanopeus bellus,4,1.4,0.8,2,1,1.457725948,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Fabia,subquadrata,Zoea I,Fabia subquadrata,1,1.1,,1,0.1,0.145772595,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,,,,,,Larvae,Decapoda,4,1.8,0.3,3,0.1,0.145772595,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Hyperiidea,,,,Juvenile,Hyperiidea,1,0.9,,1,0.1,0.145772595,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Hyperiidea,,,,Adult,Hyperiidea,5,1.8,0.6,2,1.7,2.478134111,
832,NAC49,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,96,87,81,5975,,,,168.8,96.2,72.6,121.5062762,50-75%,68.6,Digested food,,,,,,,,,,Digested food,,Digested food,1,4.8,0.1,4,54.2,79.00874636,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Parasite,Platyhelminthes,Neodermata,Trematoda,,,,,,,,Parasite,Trematoda,1,1.1,,0,0.1,0.564971751,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,rosea,Adult,Microsetella rosea,1,0.5,,1,0.1,0.564971751,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,46,1,0.8,1,1.8,10.16949153,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,23,0.8,0.4,2,0.4,2.259887006,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,1,2.5,,2,0.5,2.824858757,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,2,1.8,0.9,3,0.5,2.824858757,
833,NAC50,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,86,80,72,4226,,,,82,61.5,20.5,48.50922858,25-50%,17.7,Digested food,,,,,,,,,,Digested food,,Digested food,1,1.4,0.1,4,14.3,80.79096045,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,rosea,Adult,Microsetella rosea,1,0.6,,1,0.1,1.25,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,30,1,0.8,1,1.1,13.75,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,16,0.8,0.5,2,0.4,5,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,1,2.5,,2,0.3,3.75,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,2,1.5,0.7,3,0.5,6.25,
834,NAC51,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5284,,,,98.2,89.7,8.5,16.08629826,0-25%,8,Digested food,,,,,,,,,,Digested food,,Digested food,1,2.5,0.1,4,5.6,70,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Detritus,,,,,,,,,,Rocks/Plastic,N/A,Rocks/Plastic,1,1,,0,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Diatom,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,Adult,Coscinodiscophycidae,5,0.2,,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Parasite,Platyhelminthes,Neodermata,Trematoda,,,,,,,,Parasite,Trematoda,1,0.9,,0,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Bivalve,Mollusca,,Bivalvia,,,,,,,,Veliger,Bivalvia,2,0.4,0.3,2,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,3,0.9,0.8,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Tachidiidae,Euterpina,acutifrons,Adult,Euterpina acutifrons,4,0.4,0.3,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,rosea,Adult,Microsetella rosea,1,0.6,,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,norvegica,Adult,Microsetella norvegica,1,0.5,,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,76,1,0.8,1,3.4,6.170598911,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,58,0.8,0.5,2,2.3,4.174228675,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,33,0.7,0.3,2,1,1.814882033,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,9,1.9,0.5,3,2.1,3.811252269,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,Brachyura,10,1.6,0.5,2,2.1,3.811252269,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Malacostracan,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,,,,,,Larvae,Eumalacostraca,6,0.3,0.1,3,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,,,,,Juvenile,Hyperiidea,2,1.2,0.7,1,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,,,,,Juvenile,Hyperiidea,2,0.7,0.3,2,0.1,0.181488203,
835,NAC52,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,92,83,77,5815,,,,144.1,94,50.1,86.15649183,50-75%,55.1,Digested food,,,,,,,,,,Digested food,,Digested food,1,0.7,0.1,4,43.1,78.22141561,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Diatom,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,Adult,Coscinodiscophycidae,4,0.2,,1,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,2,0.9,0.8,1,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Tachidiidae,Euterpina,acutifrons,Adult,Euterpina acutifrons,4,0.5,0.4,1,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Copepodite,Ditrichocorycaeus anglicus,1,0.3,,1,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,81,1,0.8,1,3.9,5.058365759,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,68,0.8,0.3,2,2.6,3.372243839,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,42,0.9,0.4,2,1.3,1.68612192,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Clausocalanidae,Clausocalanus,,Adult,Clausocalanus,1,1.5,,2,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,Adult,Tortanus discaudatus,1,1.8,,1,0.1,0.129701686,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,4,2.3,2.2,2,1.7,2.204928664,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,9,1.9,0.8,3,2.5,3.242542153,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,productus,Zoea III,Cancer productus,1,3.5,,1,0.2,0.259403372,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Porcellanidae,,,Zoea,Porcellanidae,1,3.9,,2,0.7,0.907911803,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,Brachyura,9,1.7,0.4,2,2,2.594033722,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Malacostracan,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,,,,,,Larvae,Eumalacostraca,3,0.7,0.4,3,0.5,0.648508431,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,,,,,Adult,Hyperiidea,8,1.3,0.3,3,1.1,1.426718547,
836,NAC53,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,93,84,78,6577,,,,165,87.6,77.4,117.6828341,50-75%,77.1,Digested food,,,,,,,,,,Digested food,,Digested food,1,4,0.1,4,60,77.82101167,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Diatom,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,Adult,Coscinodiscophycidae,6,0.3,0.2,1,0.1,0.285714286,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Bivalve,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,Kellia suborbicularis,1,0.4,,1,0.1,0.285714286,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Bivalve,Mollusca,,Bivalvia,,,,,,,,Veliger,Bivalvia,1,0.3,,2,0.1,0.285714286,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,5,0.9,0.8,1,0.1,0.285714286,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,Ectinosomatidae,Microsetella,rosea,Adult,Microsetella rosea,3,0.6,,1,0.1,0.285714286,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,31,1,0.8,1,1.2,3.428571429,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,32,0.8,0.5,2,1.3,3.714285714,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,48,0.9,0.3,2,0.9,2.571428571,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,4,1,0.6,3,0.6,1.714285714,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,Brachyura,6,1.5,1,2,1.3,3.714285714,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Pinnixa,,Megalopa,Pinnixa,1,1.5,,1,0.6,1.714285714,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Megalopa,Brachyura,2,1.7,0.3,2,0.7,2,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,,,,,Adult,Hyperiidea,6,2.2,0.3,3,0.6,1.714285714,
837,NAC54,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,88,79,73,4842,,,,109.4,70.9,38.5,79.5125981,50-75%,35,Digested food,,,,,,,,,,Digested food,,Digested food,1,2.3,0.1,4,27.3,78,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,Parasagitta,elegans,Adult,Parasagitta elegans,1,10.3,10.3,3,1.1,0.83081571,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,5,2.5,1,2,0.4,0.302114804,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Porcellanidae,,,Zoea II,Porcellanidae,2,5,4.2,1,2,1.510574018,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Porcellanidae,,,Zoea II,Porcellanidae,1,2,2,2,0.8,0.604229607,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea,Lophopanopeus bellus,3,2.6,1.7,1,1,0.755287009,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,Brachyura,15,1.6,0.7,2,4.3,3.247734139,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,,,,,,Larvae,Decapoda,5,0.5,0.3,3,0.1,0.075528701,
838,NAC55,Anchovy,CS19,2015-10-16,16:27,49.396,-126.208,108,97,90,9483,,,,255,117.6,137.4,144.8908573,75-100%,132.4,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,,,,,Adult,Hyperiidea,13,2.8,1,2,2.4,1.812688822,
