ID,FID,Sp,Site,Date,Latitude,Longitude,MaxLength,Group,Abundance,Biomass,PreyW,Region
803,NAC20,Anchovy,CS11,2015-10-16,49.376,-126.244,2.4,Digested food,1,40.86084906,69.3,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Calanoid,1,0.255102041,0.1,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,0.2,Diatom,1,0.255102041,0.1,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,1.3,Parasite,1,0.255102041,0.1,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Harpacticoid,1,0.255102041,0.1,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Cyclopoid/Poecilostomatoid,37,2.551020408,1,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,5.6,Euphausiid,2,16.58163265,6.5,Vancouver Island Inlets
804,NAC21,Anchovy,CS11,2015-10-16,49.376,-126.244,6,Digested food,1,79.84693878,31.3,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,0.2,Diatom,1,0.190839695,0.1,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Parasite,1,0.190839695,0.1,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,0.7,Barnacle,1,0.190839695,0.1,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,1.1,Cyclopoid/Poecilostomatoid,6,0.190839695,0.1,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,1.4,Hyperiid,1,1.335877863,0.7,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,9,Euphausiid,1,61.06870229,32,Vancouver Island Inlets
805,NAC22,Anchovy,CS11,2015-10-16,49.376,-126.244,2.5,Digested food,1,36.83206107,19.3,Vancouver Island Inlets
806,NAC23,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Parasite,1,0.196850394,0.1,Vancouver Island Inlets
806,NAC23,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,26,2.165354331,1.1,Vancouver Island Inlets
806,NAC23,Anchovy,CS11,2015-10-16,49.376,-126.244,2.4,Hyperiid,2,4.527559055,2.3,Vancouver Island Inlets
806,NAC23,Anchovy,CS11,2015-10-16,49.376,-126.244,6,Euphausiid,3,47.24409449,24,Vancouver Island Inlets
806,NAC23,Anchovy,CS11,2015-10-16,49.376,-126.244,1.3,Digested food,1,45.86614173,23.3,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Barnacle,1,0.059701493,0.1,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,1.1,Cyclopoid/Poecilostomatoid,32,0.895522388,1.5,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,2.5,Hyperiid,1,0.23880597,0.4,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,1.3,Decapod,1,0.059701493,0.1,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,15,Euphausiid,2,27.40298507,45.9,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,12,Euphausiid,1,7.582089552,12.7,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,12,Euphausiid,5,22.32835821,37.4,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,8.1,Euphausiid,3,24.95522388,41.8,Vancouver Island Inlets
807,NAC24,Anchovy,CS11,2015-10-16,49.376,-126.244,2,Digested food,1,16.47761194,27.6,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Parasite,3,0.057273769,0.1,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,0.4,Bivalve,1,0.057273769,0.1,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Ostracod,2,0.057273769,0.1,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,1.1,Cyclopoid/Poecilostomatoid,52,1.546391753,2.7,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,2,Calanoid,6,0.744558992,1.3,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,5.8,Decapod,1,0.572737686,1,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,2.2,Hyperiid,2,0.744558992,1.3,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,18.2,Euphausiid,3,44.32989691,77.4,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,11.8,Euphausiid,2,8.705612829,15.2,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,8.3,Euphausiid,1,11.51202749,20.1,Vancouver Island Inlets
808,NAC25,Anchovy,CS11,2015-10-16,49.376,-126.244,9,Digested food,1,31.67239404,55.3,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,17,0.617283951,0.7,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Cyclopoid/Poecilostomatoid,36,1.058201058,1.2,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,1.6,Calanoid,2,0.529100529,0.6,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,2,Hyperiid,4,1.675485009,1.9,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Decapod,2,0.529100529,0.6,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Decapod,2,0.264550265,0.3,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,7.5,Euphausiid,8,46.2962963,52.5,Vancouver Island Inlets
809,NAC26,Anchovy,CS11,2015-10-16,49.376,-126.244,1.5,Digested food,1,49.02998236,55.6,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,9,Detritus,1,11.86440678,7,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,1.3,Parasite,2,0.169491525,0.1,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Barnacle,2,0.169491525,0.1,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,11,0.677966102,0.4,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,2.5,Calanoid,2,1.186440678,0.7,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,1.3,Hyperiid,1,0.847457627,0.5,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,11,Euphausiid,1,11.86440678,7,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,5.4,Euphausiid,3,42.71186441,25.2,Vancouver Island Inlets
810,NAC27,Anchovy,CS11,2015-10-16,49.376,-126.244,1.9,Digested food,1,30.50847458,18,Vancouver Island Inlets
811,NAC28,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Parasite,1,0.182815356,0.1,Vancouver Island Inlets
811,NAC28,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,16,0.548446069,0.3,Vancouver Island Inlets
811,NAC28,Anchovy,CS11,2015-10-16,49.376,-126.244,4.4,Hyperiid,7,29.61608775,16.2,Vancouver Island Inlets
811,NAC28,Anchovy,CS11,2015-10-16,49.376,-126.244,5.7,Euphausiid,1,69.65265082,38.1,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,2.1,Parasite,6,0.644237652,0.9,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,31,1.07372942,1.5,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,0.7,Cyclopoid/Poecilostomatoid,1,0.071581961,0.1,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,2.3,Calanoid,3,0.930565497,1.3,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,11,Euphausiid,1,8.017179671,11.2,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,13.2,Euphausiid,2,23.26413744,32.5,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,6.9,Euphausiid,3,7.730851825,10.8,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,3.4,Hyperiid,5,8.661417323,12.1,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,2.5,Hyperiid,7,10.59413028,14.8,Vancouver Island Inlets
812,NAC29,Anchovy,CS11,2015-10-16,49.376,-126.244,1.7,Digested food,1,39.01216893,54.5,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Barnacle,1,0.037453184,0.1,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,17,0.262172285,0.7,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,2.4,Calanoid,3,0.299625468,0.8,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,2.1,Hyperiid,1,0.524344569,1.4,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,1.2,Decapod,1,0.112359551,0.3,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,16.8,Euphausiid,1,14.3071161,38.2,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,16,Euphausiid,4,21.49812734,57.4,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,14,Euphausiid,1,7.228464419,19.3,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,9.3,Euphausiid,9,41.23595506,110.1,Vancouver Island Inlets
813,NAC30,Anchovy,CS11,2015-10-16,49.376,-126.244,4,Euphausiid,1,14.49438202,38.7,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Barnacle,1,0.102459016,0.1,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,1.1,Cyclopoid/Poecilostomatoid,23,0.922131148,0.9,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Cyclopoid/Poecilostomatoid,31,1.331967213,1.3,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Cyclopoid/Poecilostomatoid,1,0.102459016,0.1,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,1.5,Calanoid,1,0.512295082,0.5,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,2,Calanoid,5,2.971311475,2.9,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,16.5,Euphausiid,1,32.78688525,32,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,9,Euphausiid,2,27.56147541,26.9,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,3.5,Hyperiid,1,0.512295082,0.5,Vancouver Island Inlets
814,NAC31,Anchovy,CS11,2015-10-16,49.376,-126.244,3,Euphausiid,1,33.19672131,32.4,Vancouver Island Inlets
815,NAC32,Anchovy,CS11,2015-10-16,49.376,-126.244,1.1,Cyclopoid/Poecilostomatoid,22,1.935483871,0.6,Vancouver Island Inlets
815,NAC32,Anchovy,CS11,2015-10-16,49.376,-126.244,1.9,Calanoid,2,0.967741935,0.3,Vancouver Island Inlets
815,NAC32,Anchovy,CS11,2015-10-16,49.376,-126.244,2.2,Euphausiid,1,11.29032258,3.5,Vancouver Island Inlets
815,NAC32,Anchovy,CS11,2015-10-16,49.376,-126.244,0.7,Digested food,1,85.80645161,26.6,Vancouver Island Inlets
816,NAC33,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Cyclopoid/Poecilostomatoid,7,1.910828025,0.3,Vancouver Island Inlets
816,NAC33,Anchovy,CS11,2015-10-16,49.376,-126.244,3.9,Hyperiid,2,28.66242038,4.5,Vancouver Island Inlets
816,NAC33,Anchovy,CS11,2015-10-16,49.376,-126.244,8.1,Euphausiid,1,69.42675159,10.9,Vancouver Island Inlets
817,NAC34,Anchovy,CS11,2015-10-16,49.376,-126.244,0.2,Diatom,1,0.657894737,0.1,Vancouver Island Inlets
817,NAC34,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Barnacle,1,0.657894737,0.1,Vancouver Island Inlets
817,NAC34,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Cyclopoid/Poecilostomatoid,11,3.947368421,0.6,Vancouver Island Inlets
817,NAC34,Anchovy,CS11,2015-10-16,49.376,-126.244,7,Euphausiid,1,94.73684211,14.4,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,0.8,Harpacticoid,1,0.323624595,0.1,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,28,4.207119741,1.3,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,28,3.236245955,1,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,2.4,Calanoid,1,1.618122977,0.5,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,1.6,Calanoid,1,1.294498382,0.4,Vancouver Island Inlets
818,NAC35,Anchovy,CS11,2015-10-16,49.376,-126.244,12.5,Euphausiid,1,89.32038835,27.6,Vancouver Island Inlets
819,NAC36,Anchovy,CS11,2015-10-16,49.376,-126.244,1,Cyclopoid/Poecilostomatoid,5,1.724137931,0.1,Vancouver Island Inlets
819,NAC36,Anchovy,CS11,2015-10-16,49.376,-126.244,0.4,Bivalve,2,1.724137931,0.1,Vancouver Island Inlets
819,NAC36,Anchovy,CS11,2015-10-16,49.376,-126.244,2,Digested food,1,96.55172414,5.6,Vancouver Island Inlets
820,NAC37,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Barnacle,1,0.497512438,0.1,Vancouver Island Inlets
820,NAC37,Anchovy,CS11,2015-10-16,49.376,-126.244,0.9,Cyclopoid/Poecilostomatoid,23,4.47761194,0.9,Vancouver Island Inlets
820,NAC37,Anchovy,CS11,2015-10-16,49.376,-126.244,3,Digested food,1,95.02487562,19.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Diatom,3,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.5,Bivalve,5,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.7,Barnacle,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Barnacle,3,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,4,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,84,6.546644845,4,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Cyclopoid/Poecilostomatoid,77,5.237315876,3.2,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,2.3,Cyclopoid/Poecilostomatoid,2,0.981996727,0.6,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,2.5,Calanoid,1,0.654664484,0.4,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.6,Calanoid,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Calanoid,6,0.654664484,0.4,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Calanoid,12,0.981996727,0.6,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.3,Calanoid,7,2.454991817,1.5,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Decapod,12,4.255319149,2.6,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Cyclopoid/Poecilostomatoid,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.6,Decapod,4,6.873977087,4.2,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.2,Decapod,2,2.454991817,1.5,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.5,Decapod,3,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,2.5,Euphausiid,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Euphausiid,1,0.163666121,0.1,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,1.5,Hyperiid,9,2.127659574,1.3,Vancouver Island Inlets
830,NAC47,Anchovy,CS19,2015-10-16,49.396,-126.208,3,Digested food,1,64.97545008,39.7,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Diatom,1,0.263852243,0.1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Parasite,1,0.263852243,0.1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Barnacle,3,0.263852243,0.1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,33,3.957783641,1.5,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,18,2.638522427,1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Calanoid,11,1.055408971,0.4,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,1.2,Calanoid,3,0.527704485,0.2,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,2.3,Decapod,6,4.485488127,1.7,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.3,Malacostracan,4,0.263852243,0.1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,1.2,Hyperiid,2,0.263852243,0.1,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Digested food,1,85.75197889,32.5,Vancouver Island Inlets
831,NAC48,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Bivalve,1,0.263852243,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Diatom,4,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Bivalve,3,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Bivalve,3,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Barnacle,1,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,5,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,1,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Cyclopoid/Poecilostomatoid,112,7.871720117,5.4,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Calanoid,37,1.457725948,1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,2,Calanoid,3,1.166180758,0.8,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Calanoid,6,0.728862974,0.5,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.9,Calanoid,8,1.603498542,1.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.6,Decapod,1,1.311953353,0.9,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,4.5,Decapod,1,0.874635569,0.6,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Decapod,2,0.728862974,0.5,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.4,Decapod,4,1.457725948,1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.1,Decapod,1,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Decapod,4,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Hyperiid,1,0.145772595,0.1,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Hyperiid,5,2.478134111,1.7,Vancouver Island Inlets
832,NAC49,Anchovy,CS19,2015-10-16,49.396,-126.208,4.8,Digested food,1,79.00874636,54.2,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,1.1,Parasite,1,0.564971751,0.1,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,0.5,Harpacticoid,1,0.564971751,0.1,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,46,10.16949153,1.8,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Calanoid,23,2.259887006,0.4,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,2.5,Calanoid,1,2.824858757,0.5,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,1.8,Calanoid,2,2.824858757,0.5,Vancouver Island Inlets
833,NAC50,Anchovy,CS19,2015-10-16,49.396,-126.208,1.4,Digested food,1,80.79096045,14.3,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,1,1.25,0.1,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,30,13.75,1.1,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Calanoid,16,5,0.4,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,2.5,Calanoid,1,3.75,0.3,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,1.5,Calanoid,2,6.25,0.5,Vancouver Island Inlets
834,NAC51,Anchovy,CS19,2015-10-16,49.396,-126.208,2.5,Digested food,1,70,5.6,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Detritus,1,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Diatom,5,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Parasite,1,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Bivalve,2,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Barnacle,3,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.4,Harpacticoid,4,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.6,Harpacticoid,1,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.5,Harpacticoid,1,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,1,Cyclopoid/Poecilostomatoid,76,6.170598911,3.4,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.8,Cyclopoid/Poecilostomatoid,58,4.174228675,2.3,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.7,Calanoid,33,1.814882033,1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,1.9,Calanoid,9,3.811252269,2.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,1.6,Decapod,10,3.811252269,2.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.3,Malacostracan,6,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,1.2,Hyperiid,2,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.7,Hyperiid,2,0.181488203,0.1,Vancouver Island Inlets
835,NAC52,Anchovy,CS19,2015-10-16,49.396,-126.208,0.7,Digested food,1,78.22141561,43.1,Vancouver Island Inlets
836,NAC53,Anchovy,CS19,2015-10-16,49.396,-126.208,0.2,Diatom,4,0.129701686,0.1,Vancouver Island Inlets
836,NAC53,Anchovy,CS19,2015-10-16,49.396,-126.208,0.9,Barnacle,2,0.129701686,0.1,Vancouver Island Inlets
836,NAC53,Anchovy,CS19,2015-10-16,49.396,-126.208,0.5,Harpacticoid,4,0.129701686,0.1,Vancouver Island Inlets
836,NAC53,Anchovy,CS19,2015-10-16,49.396,-126.208,0.3,Cyclopoid/Poecilostomatoid,1,0.129701686,0.1,Vancouver Island Inlets
